timestamp,station_id,temperature,humidity,pressure,precipitation,wind_speed,wind_direction,radar_snr,radar_reflectivity_bias,neighbor_temp_values,metadata
2025-01-03T17:50:00,S1,32.76,59.2,901.8,0.0,3.84,203.8,14.6,0.85,33.5;32.9,Normal conditions.
2025-01-03T17:55:00,S1,32.86,54.1,899.5,0.0,3.2,169.0,15.79,0.37,33.2;32.4,Normal conditions.
2025-01-03T18:00:00,S1,32.93,58.3,899.9,0.0,2.1,202.7,15.06,0.24,32.9;33.0,Normal conditions.
2025-01-03T18:05:00,S1,31.73,57.8,898.1,0.0,2.99,179.6,16.31,-0.25,31.3;31.8,Normal conditions.
2025-01-03T18:10:00,S1,33.51,53.4,899.0,0.0,2.16,183.2,15.37,-0.31,33.5;33.4,Normal conditions.
2025-01-03T18:15:00,S1,33.86,49.8,902.2,0.0,3.03,183.6,16.01,-0.53,34.1;33.7,Normal conditions.
2025-01-03T18:20:00,S1,34.16,47.9,900.9,0.0,2.91,201.6,15.33,-0.35,33.5;35.1,Normal conditions.
2025-01-03T18:25:00,S1,32.5,60.2,897.9,0.0,3.26,160.8,13.71,-0.35,32.2;32.7,Normal conditions.
2025-01-03T18:30:00,S1,32.02,62.5,899.8,0.0,2.37,194.0,15.82,1.0,31.6;32.3,Normal conditions.
2025-01-03T18:35:00,S1,33.54,52.7,900.9,0.0,2.2,160.5,14.72,1.05,33.4;33.3,Normal conditions.
2025-01-03T18:40:00,S1,33.0,50.5,900.6,0.0,3.8,190.0,16.87,0.34,33.1;33.2,Normal conditions.
2025-01-03T18:45:00,S1,32.62,55.3,899.8,0.0,2.59,177.6,14.99,0.41,32.3;31.9,Normal conditions.
2025-01-03T18:50:00,S1,32.99,71.4,896.6,0.0,3.15,137.6,14.37,0.4,32.5;32.7,Normal conditions.
2025-01-03T18:55:00,S1,32.61,54.5,898.9,0.0,2.74,161.5,14.57,0.89,33.0;33.3,Normal conditions.
2025-01-03T19:00:00,S1,32.24,58.1,899.3,0.0,2.12,192.6,14.47,0.65,32.6;31.0,Normal conditions.
2025-01-03T19:05:00,S1,31.88,65.4,900.5,0.0,3.56,193.8,14.91,1.69,32.1;32.4,Normal conditions.
2025-01-03T19:10:00,S1,32.2,62.3,896.9,0.0,2.28,191.1,14.17,-1.07,32.1;32.8,Normal conditions.
2025-01-03T19:15:00,S1,34.7,48.5,895.7,0.0,3.81,169.9,15.66,0.95,34.2;35.0,Normal conditions.
2025-01-03T19:20:00,S1,33.13,60.2,900.8,0.0,2.29,204.2,15.24,1.47,33.1;33.0,Normal conditions.
2025-01-03T19:25:00,S1,34.12,59.1,901.0,0.0,3.38,181.6,15.82,0.57,33.9;33.1,Normal conditions.
2025-01-03T19:30:00,S1,32.19,62.9,900.1,0.0,2.97,187.2,16.53,0.74,32.4;31.4,Normal conditions.
2025-01-03T19:35:00,S1,33.06,50.1,903.1,0.0,3.18,182.9,15.81,0.23,33.6;32.6,Normal conditions.
2025-01-03T19:40:00,S1,33.72,57.2,900.3,0.0,1.94,172.5,15.21,1.34,33.6;33.9,Normal conditions.
2025-01-03T19:45:00,S1,34.05,56.1,904.8,0.0,2.62,153.2,15.5,0.43,34.1;34.5,Normal conditions.
2025-01-03T19:50:00,S1,33.92,52.6,899.7,0.0,1.84,203.0,13.99,1.34,33.1;33.8,Normal conditions.
2025-01-03T19:55:00,S1,34.12,44.1,899.9,0.0,4.07,180.7,14.32,0.89,34.9;33.8,Normal conditions.
2025-01-03T20:00:00,S1,34.4,52.2,899.6,0.0,3.16,174.6,16.3,0.53,34.6;34.1,Normal conditions.
2025-01-03T20:05:00,S1,32.18,52.3,900.5,0.0,2.52,173.5,14.17,1.09,31.5;32.8,Normal conditions.
2025-01-03T20:10:00,S1,33.25,55.5,898.6,0.0,3.27,190.4,13.25,1.17,32.2;33.9,Normal conditions.
2025-01-03T20:15:00,S1,34.07,49.3,895.6,0.0,3.36,193.6,14.81,0.26,34.4;33.7,Normal conditions.
2025-01-03T20:20:00,S1,32.61,60.5,901.4,0.0,3.7,165.7,14.67,0.71,32.9;31.8,Normal conditions.
2025-01-03T20:25:00,S1,33.39,60.1,898.3,0.0,3.45,190.1,15.04,-0.61,34.3;33.7,Normal conditions.
2025-01-03T20:30:00,S1,32.82,50.5,899.6,0.0,2.94,187.8,14.04,0.42,33.0;32.8,Normal conditions.
2025-01-03T20:35:00,S1,33.53,59.8,900.1,0.0,2.1,186.2,14.28,-0.5,34.2;33.3,Normal conditions.
2025-01-03T20:40:00,S1,33.57,55.3,898.3,0.0,2.04,179.4,15.12,1.0,33.7;33.3,Normal conditions.
2025-01-03T20:45:00,S1,34.22,48.2,899.5,0.0,1.93,188.0,15.61,0.5,34.2;34.5,Normal conditions.
2025-01-03T20:50:00,S1,33.16,52.7,898.6,0.0,2.14,165.4,13.52,0.98,33.0;31.8,Normal conditions.
2025-01-03T20:55:00,S1,32.51,56.5,900.1,0.0,1.62,206.8,14.02,0.57,31.6;31.9,Normal conditions.
2025-01-03T21:00:00,S1,32.89,47.7,901.0,0.0,3.01,184.2,15.01,1.68,32.4;32.4,Normal conditions.
2025-01-03T21:05:00,S1,33.51,61.3,901.7,0.0,3.37,161.0,14.52,1.36,34.1;33.0,Normal conditions.
2025-01-03T21:10:00,S1,32.56,66.5,896.8,0.0,3.13,184.4,13.52,0.58,33.4;32.4,Normal conditions.
2025-01-03T21:15:00,S1,33.09,53.5,902.1,0.0,2.67,164.4,14.2,0.38,33.3;33.1,Normal conditions.
2025-01-03T21:20:00,S1,32.92,51.0,897.7,0.0,2.54,175.3,16.01,0.41,33.0;32.1,Normal conditions.
2025-01-03T21:25:00,S1,33.38,56.0,901.1,0.0,2.48,194.3,14.49,0.1,33.5;32.4,Normal conditions.
2025-01-03T21:30:00,S1,33.32,66.3,899.5,0.0,4.93,170.7,13.42,0.87,33.7;33.4,Normal conditions.
2025-01-03T21:35:00,S1,32.49,48.8,902.8,0.0,2.72,169.0,15.11,0.71,32.1;32.4,Normal conditions.
2025-01-03T21:40:00,S1,32.66,55.1,897.4,0.0,2.98,165.6,14.41,0.16,32.6;32.2,Normal conditions.
2025-01-03T21:45:00,S1,33.61,42.2,900.2,0.0,3.7,194.6,14.34,0.78,33.8;33.0,Normal conditions.
2025-01-03T21:50:00,S1,33.05,46.6,899.2,0.0,3.66,182.0,15.06,0.24,32.5;32.4,Normal conditions.
2025-01-03T21:55:00,S1,33.29,49.3,898.4,0.0,2.48,155.2,15.15,0.26,33.2;33.4,Normal conditions.
2025-01-03T22:00:00,S1,31.22,64.4,900.4,0.0,2.83,178.5,15.45,0.83,31.6;30.6,Normal conditions.
2025-01-03T22:05:00,S1,32.05,61.8,899.4,0.0,0.95,172.8,15.93,0.91,32.4;32.2,Normal conditions.
2025-01-03T22:10:00,S1,32.98,52.2,901.4,0.0,2.68,172.2,15.41,-0.03,32.4;33.0,Normal conditions.
2025-01-03T22:15:00,S1,32.05,66.1,899.4,0.0,4.23,172.2,14.37,1.12,32.3;32.4,Normal conditions.
2025-01-03T22:20:00,S1,32.88,58.0,902.2,0.0,3.22,178.2,14.26,0.46,32.7;32.5,Normal conditions.
2025-01-03T22:25:00,S1,31.54,65.9,898.7,0.0,2.62,176.8,14.88,0.53,31.2;31.0,Normal conditions.
2025-01-03T22:30:00,S1,33.53,58.9,901.4,0.0,4.0,170.1,16.09,1.26,34.5;33.8,Normal conditions.
2025-01-03T22:35:00,S1,32.99,55.9,900.1,0.0,2.38,162.9,14.54,0.71,32.9;32.4,Normal conditions.
2025-01-03T22:40:00,S1,32.07,52.9,898.2,0.0,2.26,194.3,13.43,1.02,32.3;33.0,Normal conditions.
2025-01-03T22:45:00,S1,32.08,60.3,903.8,0.0,2.03,178.4,15.25,1.33,31.6;32.7,Normal conditions.
2025-01-03T22:50:00,S1,32.1,61.6,899.8,0.0,3.83,159.3,15.85,-0.26,32.4;32.6,Normal conditions.
2025-01-03T22:55:00,S1,32.07,57.2,897.9,0.0,3.16,154.2,15.41,0.12,32.5;31.9,Normal conditions.
2025-01-03T23:00:00,S1,32.18,60.9,898.4,0.0,3.76,193.1,15.69,0.65,31.7;32.6,Normal conditions.
2025-01-03T23:05:00,S1,33.08,46.6,899.2,0.0,3.5,191.4,15.89,0.86,33.4;32.9,Normal conditions.
2025-01-03T23:10:00,S1,30.59,67.0,903.0,0.0,2.33,168.0,16.8,0.4,30.8;31.4,Normal conditions.
2025-01-03T23:15:00,S1,32.41,46.9,899.3,0.0,4.44,160.8,13.36,0.18,31.9;32.0,Normal conditions.
2025-01-03T23:20:00,S1,32.13,59.5,900.7,0.0,4.07,175.5,13.52,0.06,31.7;32.7,Normal conditions.
2025-01-03T23:25:00,S1,32.19,49.1,900.2,0.0,1.92,180.2,14.56,0.46,32.1;32.2,Normal conditions.
2025-01-03T23:30:00,S1,30.91,56.3,901.0,0.0,3.42,194.6,15.41,0.22,31.3;30.6,Normal conditions.
2025-01-03T23:35:00,S1,32.82,52.0,902.1,0.0,2.86,173.0,15.54,1.32,32.9;32.1,Normal conditions.
2025-01-03T23:40:00,S1,30.89,58.0,898.1,0.0,3.19,176.0,15.4,0.87,30.6;30.5,Normal conditions.
2025-01-03T23:45:00,S1,30.97,59.6,900.0,0.0,2.1,192.4,14.74,0.28,31.0;30.9,Normal conditions.
2025-01-03T23:50:00,S1,31.07,63.2,899.8,0.0,2.32,181.2,15.44,0.71,31.0;31.2,Normal conditions.
2025-01-03T23:55:00,S1,31.06,72.0,902.8,0.0,2.4,157.5,14.88,-0.25,31.2;30.5,Normal conditions.
2025-01-04T00:00:00,S1,30.73,70.4,902.9,0.0,1.74,166.6,14.58,1.1,30.8;30.6,Normal conditions.
2025-01-04T00:05:00,S1,30.86,55.4,901.3,0.0,3.47,174.1,14.95,-0.69,30.0;31.0,Normal conditions.
2025-01-04T00:10:00,S1,30.82,61.7,897.7,0.0,3.31,226.4,14.47,0.29,30.6;30.9,Normal conditions.
2025-01-04T00:15:00,S1,30.31,69.1,903.0,0.0,1.33,187.9,16.3,0.27,29.3;30.3,Normal conditions.
2025-01-04T00:20:00,S1,31.06,68.2,899.6,0.0,2.98,162.4,14.63,0.18,32.0;31.2,Normal conditions.
2025-01-04T00:25:00,S1,30.97,66.7,897.0,0.0,2.08,186.3,13.95,-0.01,31.2;30.5,Normal conditions.
2025-01-04T00:30:00,S1,30.48,58.6,898.1,0.0,1.52,191.7,14.74,0.7,30.9;31.1,Normal conditions.
2025-01-04T00:35:00,S1,30.43,61.9,902.1,0.0,2.92,188.3,13.58,-0.09,31.1;29.9,Normal conditions.
2025-01-04T00:40:00,S1,29.51,61.8,902.5,0.0,3.6,167.7,15.75,-0.59,29.2;29.6,Normal conditions.
2025-01-04T00:45:00,S1,29.94,60.4,905.0,0.0,3.03,163.7,15.08,0.43,29.4;30.2,Normal conditions.
2025-01-04T00:50:00,S1,30.81,68.1,898.9,0.0,3.38,173.5,15.51,1.68,31.0;30.7,Normal conditions.
2025-01-04T00:55:00,S1,29.66,70.9,900.6,0.0,2.48,179.8,13.92,0.06,30.4;30.0,Normal conditions.
2025-01-04T01:00:00,S1,30.75,58.4,900.2,0.0,2.9,156.7,13.93,0.05,30.4;30.6,Normal conditions.
2025-01-04T01:05:00,S1,29.21,68.2,900.9,0.0,3.57,165.8,15.6,-0.27,28.7;28.2,Normal conditions.
2025-01-04T01:10:00,S1,28.49,70.8,900.5,0.0,2.44,167.2,15.91,0.15,28.3;28.7,Normal conditions.
2025-01-04T01:15:00,S1,29.91,65.5,899.4,0.0,2.8,174.8,15.67,0.62,29.6;30.2,Normal conditions.
2025-01-04T01:20:00,S1,28.69,70.1,899.5,0.0,2.71,192.6,14.85,0.14,29.6;28.5,Normal conditions.
2025-01-04T01:25:00,S1,28.93,66.5,901.8,0.0,3.07,187.8,13.82,-0.37,28.6;29.8,Normal conditions.
2025-01-04T01:30:00,S1,28.34,77.7,899.8,0.0,2.43,197.1,17.56,1.99,28.8;28.6,Normal conditions.
2025-01-04T01:35:00,S1,28.89,70.1,903.0,0.0,2.31,192.4,14.63,1.84,29.4;29.3,Normal conditions.
2025-01-04T01:40:00,S1,28.65,65.2,901.3,0.0,2.95,181.3,14.77,0.02,29.2;27.6,Normal conditions.
2025-01-04T01:45:00,S1,26.83,74.0,901.9,0.0,3.26,188.4,13.48,0.85,26.3;26.6,Normal conditions.
2025-01-04T01:50:00,S1,29.38,55.9,900.7,0.0,1.86,185.6,15.33,-0.5,30.0;29.8,Normal conditions.
2025-01-04T01:55:00,S1,29.01,67.1,898.4,0.0,3.27,169.4,15.5,0.99,29.4;29.0,Normal conditions.
2025-01-04T02:00:00,S1,27.19,73.4,900.3,0.0,3.4,188.5,14.23,0.98,26.9;27.8,Normal conditions.
2025-01-04T02:05:00,S1,28.28,74.6,900.1,0.0,1.33,182.7,15.15,0.78,27.8;29.4,Normal conditions.
2025-01-04T02:10:00,S1,27.32,72.9,903.0,0.0,3.43,178.9,15.88,0.86,28.0;26.9,Normal conditions.
2025-01-04T02:15:00,S1,29.08,69.5,899.0,0.0,4.64,196.3,14.61,0.03,28.4;29.7,Normal conditions.
2025-01-04T02:20:00,S1,27.44,75.9,900.2,0.0,3.44,150.3,13.84,0.74,28.1;27.2,Normal conditions.
2025-01-04T02:25:00,S1,26.16,73.4,900.6,0.0,2.52,164.7,14.31,0.46,25.3;26.9,Normal conditions.
2025-01-04T02:30:00,S1,27.45,71.8,896.2,0.0,1.53,183.1,14.64,0.7,27.9;27.4,Normal conditions.
2025-01-04T02:35:00,S1,26.53,69.8,898.1,0.0,2.82,164.8,15.39,0.69,27.0;26.9,Normal conditions.
2025-01-04T02:40:00,S1,26.56,73.3,900.0,0.0,3.04,191.2,15.29,1.0,25.7;26.1,Normal conditions.
2025-01-04T02:45:00,S1,26.97,68.8,899.7,0.0,3.09,210.9,13.75,0.97,27.6;27.3,Normal conditions.
2025-01-04T02:50:00,S1,28.93,60.7,900.2,0.0,3.56,169.2,15.27,1.1,29.2;29.3,Normal conditions.
2025-01-04T02:55:00,S1,26.97,71.0,902.7,0.0,4.16,171.5,13.61,-0.13,25.7;26.6,Normal conditions.
2025-01-04T03:00:00,S1,27.37,73.9,896.5,0.0,2.55,175.0,13.97,0.58,27.4;27.2,Normal conditions.
2025-01-04T03:05:00,S1,27.03,76.1,897.4,0.0,2.77,168.0,15.35,1.36,27.5;26.9,Normal conditions.
2025-01-04T03:10:00,S1,26.82,66.0,902.5,0.0,3.2,175.7,14.97,1.37,27.3;26.4,Normal conditions.
2025-01-04T03:15:00,S1,26.19,71.3,904.7,0.0,4.28,190.0,13.99,0.57,26.7;25.6,Normal conditions.
2025-01-04T03:20:00,S1,27.25,70.7,905.4,0.0,1.53,177.0,13.55,0.91,27.3;27.4,Normal conditions.
2025-01-04T03:25:00,S1,26.58,74.5,901.5,0.0,3.5,173.7,11.91,1.56,26.8;26.3,Normal conditions.
2025-01-04T03:30:00,S1,27.04,67.1,900.8,0.0,3.6,172.3,15.62,0.21,26.3;27.9,Normal conditions.
2025-01-04T03:35:00,S1,27.8,66.3,898.9,0.0,3.91,202.7,13.76,0.49,27.8;28.3,Normal conditions.
2025-01-04T03:40:00,S1,25.52,82.0,901.7,0.0,3.71,196.6,15.29,0.27,25.7;24.9,Normal conditions.
2025-01-04T03:45:00,S1,25.39,75.1,897.7,0.0,2.5,168.9,15.78,0.73,25.9;26.1,Normal conditions.
2025-01-04T03:50:00,S1,25.89,87.5,901.1,0.0,3.45,177.5,13.59,-0.11,25.4;25.9,Normal conditions.
2025-01-04T03:55:00,S1,26.3,73.3,901.6,0.0,3.04,174.8,15.67,0.49,26.1;26.0,Normal conditions.
2025-01-04T04:00:00,S1,25.55,76.9,900.3,0.0,2.45,184.7,16.44,0.3,25.7;25.8,Normal conditions.
2025-01-04T04:05:00,S1,25.48,75.6,899.3,0.0,1.58,209.5,15.05,0.1,25.1;26.2,Normal conditions.
2025-01-04T04:10:00,S1,26.74,71.1,898.6,0.0,3.89,179.6,15.86,0.19,27.8;26.6,Normal conditions.
2025-01-04T04:15:00,S1,26.39,77.4,900.2,0.0,3.36,166.6,14.49,-0.62,25.9;26.3,Normal conditions.
2025-01-04T04:20:00,S1,26.3,81.7,898.2,0.0,3.77,191.7,13.53,0.67,26.3;27.4,Normal conditions.
2025-01-04T04:25:00,S1,26.71,85.8,898.9,0.0,4.07,180.0,13.98,0.24,26.3;26.7,Normal conditions.
2025-01-04T04:30:00,S1,25.21,72.3,900.9,0.0,2.33,196.9,14.28,-0.85,25.8;25.4,Normal conditions.
2025-01-04T04:35:00,S1,25.43,74.9,900.0,0.0,1.29,166.2,16.19,-0.73,25.4;26.1,Normal conditions.
2025-01-04T04:40:00,S1,25.83,80.2,899.7,0.0,2.92,176.5,16.44,1.05,26.2;26.6,Normal conditions.
2025-01-04T04:45:00,S1,24.67,82.2,899.8,0.0,3.02,172.0,14.71,-0.22,23.8;25.2,Normal conditions.
2025-01-04T04:50:00,S1,25.0,77.7,898.2,0.0,3.37,197.5,16.25,-0.18,25.3;25.0,Normal conditions.
2025-01-04T04:55:00,S1,26.36,81.2,899.5,0.0,4.18,162.2,16.36,0.4,24.8;25.7,Normal conditions.
2025-01-04T05:00:00,S1,24.8,76.3,900.2,0.0,3.09,178.1,14.5,0.37,25.0;23.8,Normal conditions.
2025-01-04T05:05:00,S1,24.98,79.4,900.6,0.0,3.74,176.4,15.12,0.6,25.0;25.0,Normal conditions.
2025-01-04T05:10:00,S1,24.2,86.9,900.5,0.0,3.05,191.0,14.64,0.69,23.8;23.9,Normal conditions.
2025-01-04T05:15:00,S1,23.31,83.1,900.6,0.0,3.1,165.0,13.89,0.35,23.2;23.7,Normal conditions.
2025-01-04T05:20:00,S1,24.81,88.4,902.5,0.0,1.86,180.8,15.15,0.8,24.4;25.0,Normal conditions.
2025-01-04T05:25:00,S1,25.55,73.0,898.4,0.0,3.68,176.7,14.38,0.74,25.4;25.9,Normal conditions.
2025-01-04T05:30:00,S1,25.67,70.6,900.7,0.0,3.16,174.1,13.85,0.97,25.5;26.4,Normal conditions.
2025-01-04T05:35:00,S1,24.53,73.1,902.7,0.0,1.78,180.7,15.36,1.14,23.2;24.4,Normal conditions.
2025-01-04T05:40:00,S1,25.53,72.3,902.2,0.0,3.36,177.7,14.64,1.53,25.8;25.3,Normal conditions.
2025-01-04T05:45:00,S1,24.03,86.4,899.7,0.0,3.33,190.3,14.68,0.02,24.2;23.8,Normal conditions.
2025-01-04T05:50:00,S1,23.49,81.9,898.7,0.0,3.82,171.0,14.8,0.29,22.2;23.3,Normal conditions.
2025-01-04T05:55:00,S1,24.06,74.6,897.6,0.0,3.73,173.7,13.74,0.74,24.2;24.4,Normal conditions.
2025-01-04T06:00:00,S1,25.02,80.9,899.7,0.0,3.28,165.9,15.11,0.09,25.4;24.9,Normal conditions.
2025-01-04T06:05:00,S1,24.13,80.2,896.3,0.0,2.97,177.2,15.0,1.02,24.7;24.1,Normal conditions.
2025-01-04T06:10:00,S1,24.25,84.0,901.7,0.0,2.28,202.0,14.83,-0.51,24.7;24.3,Normal conditions.
2025-01-04T06:15:00,S1,24.47,80.2,900.8,0.0,3.64,172.7,16.38,-0.15,25.1;25.1,Normal conditions.
2025-01-04T06:20:00,S1,23.44,92.6,902.2,0.0,4.47,169.9,13.83,0.73,23.3;23.6,Normal conditions.
2025-01-04T06:25:00,S1,23.77,79.5,901.7,0.0,3.22,168.9,15.07,0.6,23.1;24.3,Normal conditions.
2025-01-04T06:30:00,S1,23.68,72.6,899.1,0.0,2.55,176.6,15.25,0.37,24.1;23.0,Normal conditions.
2025-01-04T06:35:00,S1,23.63,85.0,900.3,0.0,3.55,195.1,13.78,1.09,23.4;23.4,Normal conditions.
2025-01-04T06:40:00,S1,22.86,82.8,901.9,0.0,2.27,186.2,16.89,-0.11,22.9;23.0,Normal conditions.
2025-01-04T06:45:00,S1,23.31,79.9,897.6,0.0,2.92,204.6,15.31,0.81,23.8;23.0,Normal conditions.
2025-01-04T06:50:00,S1,23.61,85.2,898.9,0.0,4.19,183.7,14.95,1.38,24.2;22.8,Normal conditions.
2025-01-04T06:55:00,S1,23.69,91.0,902.8,0.0,2.4,175.8,14.26,0.22,23.7;23.7,Normal conditions.
2025-01-04T07:00:00,S1,25.0,88.3,901.6,0.0,2.93,184.2,15.2,0.94,25.5;25.8,Normal conditions.
2025-01-04T07:05:00,S1,24.33,76.2,901.2,0.0,3.56,177.8,15.85,1.8,23.7;24.5,Normal conditions.
2025-01-04T07:10:00,S1,24.64,76.9,899.2,0.0,3.61,217.1,15.9,0.16,24.0;24.4,Normal conditions.
2025-01-04T07:15:00,S1,23.89,83.5,895.7,0.0,2.73,185.8,15.46,0.18,23.5;23.9,Normal conditions.
2025-01-04T07:20:00,S1,23.42,87.9,898.5,0.0,0.45,185.1,13.06,0.05,23.8;23.5,Normal conditions.
2025-01-04T07:25:00,S1,23.93,75.8,899.3,0.0,1.56,158.4,15.93,0.06,24.1;23.7,Normal conditions.
2025-01-04T07:30:00,S1,23.21,80.1,900.6,0.0,2.0,171.0,15.74,0.9,22.3;23.0,Normal conditions.
2025-01-04T07:35:00,S1,24.21,72.7,898.8,0.0,2.51,214.2,16.53,-0.01,24.2;24.4,Normal conditions.
2025-01-04T07:40:00,S1,22.75,79.1,900.8,0.0,4.29,182.8,16.39,0.33,22.6;22.4,Normal conditions.
2025-01-04T07:45:00,S1,22.14,93.4,900.4,0.0,2.7,170.4,14.79,0.5,22.3;21.5,Normal conditions.
2025-01-04T07:50:00,S1,24.0,83.9,898.3,0.0,3.49,151.8,14.77,-0.62,24.0;23.8,Normal conditions.
2025-01-04T07:55:00,S1,22.63,88.0,899.5,0.0,3.02,159.9,15.85,-0.16,22.4;22.3,Normal conditions.
2025-01-04T08:00:00,S1,23.73,74.7,899.7,0.0,1.79,180.4,14.27,0.53,23.5;23.1,Normal conditions.
2025-01-04T08:05:00,S1,24.14,81.1,902.2,0.0,0.73,185.4,15.11,0.44,24.1;24.1,Normal conditions.
2025-01-04T08:10:00,S1,23.72,82.1,902.3,0.0,2.87,182.3,13.63,0.65,23.8;24.8,Normal conditions.
2025-01-04T08:15:00,S1,24.19,74.0,900.6,0.0,3.77,183.7,14.87,1.23,23.5;24.7,Normal conditions.
2025-01-04T08:20:00,S1,24.02,80.3,902.2,0.0,3.33,167.5,15.91,0.97,24.8;24.1,Normal conditions.
2025-01-04T08:25:00,S1,22.71,91.6,898.6,0.0,2.85,170.5,15.62,0.2,23.0;22.2,Normal conditions.
2025-01-04T08:30:00,S1,24.27,83.4,900.0,0.0,4.08,167.0,14.42,0.56,24.0;23.5,Normal conditions.
2025-01-04T08:35:00,S1,23.74,81.2,899.4,0.0,3.54,162.5,14.71,0.81,24.4;23.5,Normal conditions.
2025-01-04T08:40:00,S1,23.46,93.6,903.2,0.0,2.57,171.4,15.79,0.69,22.7;23.1,Normal conditions.
2025-01-04T08:45:00,S1,24.72,67.4,899.8,0.0,2.93,169.5,14.06,0.17,24.6;25.3,Normal conditions.
2025-01-04T08:50:00,S1,23.59,78.6,899.6,0.0,1.99,165.2,15.15,0.83,23.5;24.6,Normal conditions.
2025-01-04T08:55:00,S1,23.25,88.1,897.3,0.0,1.89,161.0,15.23,1.34,23.0;23.7,Normal conditions.
2025-01-04T09:00:00,S1,24.27,83.5,899.7,0.0,3.88,184.8,14.18,0.95,23.6;24.2,Normal conditions.
2025-01-04T09:05:00,S1,24.33,86.7,900.1,0.0,2.38,214.0,16.6,0.18,23.5;23.5,Normal conditions.
2025-01-04T09:10:00,S1,22.79,82.1,899.7,0.0,3.29,160.9,15.76,0.97,21.9;23.0,Normal conditions.
2025-01-04T09:15:00,S1,23.15,93.6,897.8,0.0,2.73,138.5,15.01,0.63,23.2;23.4,Normal conditions.
2025-01-04T09:20:00,S1,24.3,89.3,899.7,0.0,2.48,170.1,16.29,0.66,24.0;24.2,Normal conditions.
2025-01-04T09:25:00,S1,24.63,83.8,901.4,0.0,1.64,184.7,13.66,0.82,25.5;25.0,Normal conditions.
2025-01-04T09:30:00,S1,24.83,85.3,901.9,0.0,3.86,191.3,15.4,0.15,23.7;25.0,Normal conditions.
2025-01-04T09:35:00,S1,23.43,98.0,898.8,0.0,3.17,156.0,14.99,-0.04,23.3;23.0,Normal conditions.
2025-01-04T09:40:00,S1,23.58,90.6,899.4,0.0,2.76,198.8,15.16,0.11,23.4;23.4,Normal conditions.
2025-01-04T09:45:00,S1,23.86,73.6,899.4,0.0,3.03,194.2,11.7,0.1,23.9;23.1,Normal conditions.
2025-01-04T09:50:00,S1,23.24,83.8,898.9,0.0,2.42,161.6,15.81,1.28,23.8;22.6,Normal conditions.
2025-01-04T09:55:00,S1,23.06,81.3,901.5,0.0,1.52,179.5,17.05,1.05,23.7;23.0,Normal conditions.
2025-01-04T10:00:00,S1,24.97,75.9,901.4,0.0,2.83,172.9,15.51,1.32,25.3;25.4,Normal conditions.
2025-01-04T10:05:00,S1,24.87,82.4,900.2,0.0,3.03,170.9,13.96,0.66,25.1;25.3,Normal conditions.
2025-01-04T10:10:00,S1,25.0,70.4,902.0,0.0,2.53,186.1,14.62,0.84,25.0;25.1,Normal conditions.
2025-01-04T10:15:00,S1,25.87,75.0,898.6,0.0,3.3,158.9,16.59,0.18,25.7;25.7,Normal conditions.
2025-01-04T10:20:00,S1,23.44,82.4,902.4,0.0,2.73,176.5,15.05,1.32,23.3;23.4,Normal conditions.
2025-01-04T10:25:00,S1,22.84,90.7,898.3,0.0,3.84,153.6,13.73,1.01,22.3;22.4,Normal conditions.
2025-01-04T10:30:00,S1,24.76,78.1,901.1,0.0,3.16,192.5,16.89,1.61,23.4;24.5,Normal conditions.
2025-01-04T10:35:00,S1,23.41,84.5,901.9,0.0,1.77,183.4,15.24,0.39,23.7;23.6,Normal conditions.
2025-01-04T10:40:00,S1,23.97,85.9,898.3,0.0,3.25,172.1,13.7,0.35,24.4;23.9,Normal conditions.
2025-01-04T10:45:00,S1,25.18,71.1,901.5,0.0,2.58,163.2,16.44,-0.23,24.8;25.5,Normal conditions.
2025-01-04T10:50:00,S1,24.22,82.1,900.3,0.0,3.31,180.2,15.34,0.48,23.6;23.9,Normal conditions.
2025-01-04T10:55:00,S1,23.89,84.0,898.5,0.0,2.48,204.1,12.92,0.5,23.7;23.7,Normal conditions.
2025-01-04T11:00:00,S1,25.93,76.6,902.0,0.0,3.79,173.7,15.99,0.05,25.8;25.7,Normal conditions.
2025-01-04T11:05:00,S1,25.91,73.3,897.5,0.0,3.51,153.8,14.14,1.46,26.1;25.6,Normal conditions.
2025-01-04T11:10:00,S1,24.92,76.8,899.1,0.0,3.47,196.0,14.32,0.05,25.2;24.4,Normal conditions.
2025-01-04T11:15:00,S1,24.79,85.1,899.6,0.0,3.25,171.1,14.8,-0.32,25.6;23.8,Normal conditions.
2025-01-04T11:20:00,S1,26.02,82.4,899.6,0.0,3.52,178.4,15.74,0.3,25.6;26.6,Normal conditions.
2025-01-04T11:25:00,S1,25.02,73.8,898.9,0.0,2.33,180.8,16.08,0.82,24.6;24.7,Normal conditions.
2025-01-04T11:30:00,S1,27.3,84.8,900.3,0.0,3.26,182.0,15.57,-0.29,27.0;27.0,Normal conditions.
2025-01-04T11:35:00,S1,25.2,83.0,899.9,0.0,2.78,183.9,14.86,-0.08,25.4;25.2,Normal conditions.
2025-01-04T11:40:00,S1,26.35,73.0,903.5,0.0,3.83,195.1,13.67,-0.69,26.0;25.8,Normal conditions.
2025-01-04T11:45:00,S1,25.65,77.2,902.3,0.0,2.53,212.6,14.41,0.56,26.0;25.5,Normal conditions.
2025-01-04T11:50:00,S1,25.06,80.0,896.5,0.0,4.56,142.9,15.48,0.29,24.4;25.5,Normal conditions.
